2025-11-26 13:15:52 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/settings/maintenance_mode
2025-11-26 15:12:01 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.10s
2025-11-26 15:12:13 | UVICORN.E...    | [92mINFO    [0m | shutdown             | Shutting down
2025-11-26 15:12:13 | WEBSOCKET       | [92mINFO    [0m | websocket_notifications | [main.py] WebSocket disconnected for user 1
2025-11-26 15:12:13 | WEBSOCKET...    | [92mINFO    [0m | disconnect           | User 1 disconnected. Total connections: 0
2025-11-26 15:12:13 | UVICORN.E...    | [92mINFO    [0m | handler              | connection closed
2025-11-26 15:12:13 | UVICORN.E...    | [92mINFO    [0m | shutdown             | Waiting for application shutdown.
2025-11-26 15:12:13 | APSCHEDUL...    | [92mINFO    [0m | shutdown             | Scheduler has been shut down
2025-11-26 15:12:13 | UVICORN.E...    | [92mINFO    [0m | shutdown             | Application shutdown complete.
2025-11-26 15:12:13 | UVICORN.E...    | [92mINFO    [0m | _serve               | Finished server process [70226]
2025-11-26 15:12:17 | MAIN            | [92mINFO    [0m | setup_logging        | =================================================================
2025-11-26 15:12:17 | MAIN            | [92mINFO    [0m | setup_logging        | Artacom FTTH Billing API Server
2025-11-26 15:12:17 | MAIN            | [92mINFO    [0m | setup_logging        | Log directory: /home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/logs
2025-11-26 15:12:17 | MAIN            | [92mINFO    [0m | setup_logging        | =================================================================
2025-11-26 15:12:17 | APSCHEDUL...    | [92mINFO    [0m | start                | Scheduler started
2025-11-26 15:12:17 | MAIN            | [92mINFO    [0m | startup_event        | Application startup complete
2025-11-26 15:12:17 | UVICORN.E...    | [92mINFO    [0m | startup              | Application startup complete.
2025-11-26 15:12:18 | WEBSOCKET       | [92mINFO    [0m | websocket_notifications | ***REDACTED***
2025-11-26 15:12:18 | WEBSOCKET       | [92mINFO    [0m | websocket_notifications | [main.py] Token received, attempting validation...
2025-11-26 15:12:18 | WEBSOCKET       | [92mINFO    [0m | websocket_notifications | [main.py] Authentication successful: Ahmad (ID: 1, Email: ahmad@ajnusa.com)
2025-11-26 15:12:18 | UVICORN.E...    | [92mINFO    [0m | asgi_send            | ('127.0.0.1', 58074) - "WebSocket ***REDACTED***" [accepted]
2025-11-26 15:12:18 | WEBSOCKET...    | [92mINFO    [0m | connect              | User 1 connected. Total connections: 1
2025-11-26 15:12:18 | WEBSOCKET       | [92mINFO    [0m | websocket_notifications | [main.py] Connection established for user 1 from IP 127.0.0.1
2025-11-26 15:12:18 | UVICORN.E...    | [92mINFO    [0m | handshake            | connection open
2025-11-26 15:12:18 | WEBSOCKET...    | [92mINFO    [0m | _heartbeat_loop      | Starting WebSocket heartbeat loop
2025-11-26 15:12:36 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/rfp/1
2025-11-26 15:12:36 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Linux"', 'authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiZW1haWwiOiJhaG1hZEBham51c2EuY29tIiwiZXhwIjoxNzY0MTQ1OTkwLCJpYXQiOjE3NjQxMzg3OTB9.7Ji6WQo-2ZCua4wgMIseHdOdSbJSfq3e203-kHnoDTg', 'user-agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="142", "Microsoft Edge";v="142", "Not_A Brand";v="99"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'id,en-US;q=0.9,en;q=0.8'}
2025-11-26 15:12:36 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Response status: 200 in 0.06s
2025-11-26 15:12:38 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Incoming request: GET http://127.0.0.1:8000/rfp/1/export/excel
2025-11-26 15:12:38 | MIDDLEWARE      | [92mINFO    [0m | log_requests_and_activity | Headers: {'host': '127.0.0.1:8000', 'connection': 'keep-alive', 'sec-ch-ua-platform': '"Linux"', 'authorization': 'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxIiwiZW1haWwiOiJhaG1hZEBham51c2EuY29tIiwiZXhwIjoxNzY0MTQ1OTkwLCJpYXQiOjE3NjQxMzg3OTB9.7Ji6WQo-2ZCua4wgMIseHdOdSbJSfq3e203-kHnoDTg', 'user-agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0', 'accept': 'application/json, text/plain, */*', 'sec-ch-ua': '"Chromium";v="142", "Microsoft Edge";v="142", "Not_A Brand";v="99"', 'sec-ch-ua-mobile': '?0', 'origin': 'http://localhost:3000', 'sec-fetch-site': 'cross-site', 'sec-fetch-mode': 'cors', 'sec-fetch-dest': 'empty', 'referer': 'http://localhost:3000/', 'accept-encoding': 'gzip, deflate, br, zstd', 'accept-language': 'id,en-US;q=0.9,en;q=0.8'}
2025-11-26 15:12:38 | ERROR_HAN...    | [91mERROR   [0m | global_exception_handler | Unhandled Exception - ID: ERR-20251126151238-9776 - Path: /rfp/1/export/excel - Error: 'bytes' object has no attribute 'getvalue'
  + Exception Group Traceback (most recent call last):
  |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_utils.py", line 83, in collapse_excgroups
  |     yield
  |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 190, in __call__
  |     async with anyio.create_task_group() as task_group:
  |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/anyio/_backends/_asyncio.py", line 678, in __aexit__
  |     raise BaseExceptionGroup(
  | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception)
  +-+---------------- 1 ----------------
    | Traceback (most recent call last):
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 164, in __call__
    |     await self.app(scope, receive, _send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 189, in __call__
    |     with collapse_excgroups():
    |   File "/usr/lib/python3.11/contextlib.py", line 158, in __exit__
    |     self.gen.throw(typ, value, traceback)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_utils.py", line 89, in collapse_excgroups
    |     raise exc
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 191, in __call__
    |     response = await self.dispatch_func(request, call_next)
    |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/app/main.py", line 280, in log_requests_and_activity
    |     response = await call_next(request_with_body)
    |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 165, in call_next
    |     raise app_exc
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 151, in coro
    |     await self.app(scope, receive_or_disconnect, send_no_error)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 189, in __call__
    |     with collapse_excgroups():
    |   File "/usr/lib/python3.11/contextlib.py", line 158, in __exit__
    |     self.gen.throw(typ, value, traceback)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_utils.py", line 89, in collapse_excgroups
    |     raise exc
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 191, in __call__
    |     response = await self.dispatch_func(request, call_next)
    |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/app/main.py", line 227, in maintenance_mode_middleware
    |     response = await call_next(request)
    |                ^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 165, in call_next
    |     raise app_exc
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 151, in coro
    |     await self.app(scope, receive_or_disconnect, send_no_error)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 93, in __call__
    |     await self.simple_response(scope, receive, send, request_headers=headers)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 148, in simple_response
    |     await self.app(scope, receive, send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/exceptions.py", line 65, in __call__
    |     await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 64, in wrapped_app
    |     raise exc
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    |     await app(scope, receive, sender)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 754, in __call__
    |     await self.middleware_stack(scope, receive, send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 774, in app
    |     await route.handle(scope, receive, send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 295, in handle
    |     await self.app(scope, receive, send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 77, in app
    |     await wrap_app_handling_exceptions(app, request)(scope, receive, send)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 64, in wrapped_app
    |     raise exc
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    |     await app(scope, receive, sender)
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 74, in app
    |     response = await f(request)
    |                ^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/fastapi/routing.py", line 301, in app
    |     raw_response = await run_endpoint_function(
    |                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/fastapi/routing.py", line 212, in run_endpoint_function
    |     return await dependant.call(**values)
    |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/app/routers/rfp.py", line 551, in export_single_rfp_to_excel
    |     return await export_rfp_to_excel(rfp_id, db, current_user)
    |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/app/routers/rfp.py", line 744, in export_rfp_to_excel
    |     workbook.close()
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/xlsxwriter/workbook.py", line 352, in close
    |     self._store_workbook()
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/xlsxwriter/workbook.py", line 732, in _store_workbook
    |     self._prepare_drawings()
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/xlsxwriter/workbook.py", line 1264, in _prepare_drawings
    |     ) = get_image_properties(filename, image_data)
    |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/xlsxwriter/utility.py", line 896, in get_image_properties
    |     data = image_data.getvalue()
    |            ^^^^^^^^^^^^^^^^^^^
    | AttributeError: 'bytes' object has no attribute 'getvalue'
    +------------------------------------

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/errors.py", line 164, in __call__
    await self.app(scope, receive, _send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 189, in __call__
    with collapse_excgroups():
  File "/usr/lib/python3.11/contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_utils.py", line 89, in collapse_excgroups
    raise exc
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 191, in __call__
    response = await self.dispatch_func(request, call_next)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/app/main.py", line 280, in log_requests_and_activity
    response = await call_next(request_with_body)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 165, in call_next
    raise app_exc
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 151, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 189, in __call__
    with collapse_excgroups():
  File "/usr/lib/python3.11/contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_utils.py", line 89, in collapse_excgroups
    raise exc
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 191, in __call__
    response = await self.dispatch_func(request, call_next)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/app/main.py", line 227, in maintenance_mode_middleware
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 165, in call_next
    raise app_exc
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/base.py", line 151, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 93, in __call__
    await self.simple_response(scope, receive, send, request_headers=headers)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/cors.py", line 148, in simple_response
    await self.app(scope, receive, send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/middleware/exceptions.py", line 65, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 64, in wrapped_app
    raise exc
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    await app(scope, receive, sender)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 754, in __call__
    await self.middleware_stack(scope, receive, send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 774, in app
    await route.handle(scope, receive, send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 295, in handle
    await self.app(scope, receive, send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 77, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 64, in wrapped_app
    raise exc
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
    await app(scope, receive, sender)
  File "/home/ahmad/Documents/Projects/ArtacomFTTHBilling_V2/venv/lib/python3.11/site-packages/starlette/routing.py", line 74, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
